werden-flaechen-beheizt-nein,Nein,no
werden-neue-wohnungen-erstellt-ja,Ja,sì
werden-neue-wohnungen-erstellt-nein,Nein,no
werden-schutzplaetze-erstellt-ja,Ja,sì
werden-schutzplaetze-erstellt-nein,Nein (Ersatzbeitrag),No (contributo sostitutivo)
werkstoff-behaelter-kunststoff-gfk,Kunststoff (GFK),Sintetico (GFK)
werkstoff-behaelter-kunststoff-kleintank,Kunststoff (Kleintank),Sintetico (piccolo serbatoio)
werkstoff-behaelter-stahl,Stahl,Acciaio
wie-ist-das-gewaesser-betroffen-bauen-im-gewaesserraum,Bauen im Gewässerraum,Costruire nello spazio riservato alle acque
wie-ist-das-gewaesser-betroffen-eindolung,Eindolung,Messa in galleria
wie-ist-das-gewaesser-betroffen-wasserentnahme,Wasserentnahme,Prelievo di acqua
wie-werden-abluft-resp-abgase-abgefuehrt-hallenentlueftung,"über die allgemeine Hallenentlüftung, diffus, über Fenster, Türen","Attraverso la ventilazione generale del capannone, in modo diffuso, attraverso finestre, porte"
wie-werden-abluft-resp-abgase-abgefuehrt-kamin-ueber-dach,Mittels Kamin über Dach,Attraverso un camino sul tetto
wie-werden-abluft-resp-abgase-abgefuehrt-wandentlueftung,Über eine Wandentlüftung,Attraverso una ventilazione a parete
wie-wird-die-prozessabluft-abgeleitet-hallenlueftung-natuerliche-entlueftung,"Hallenlüftung/natürliche Entlüftung (Türen, Fenster)","Ventilazione del capannone/ventilazione naturale (porte, finestre)"
wie-wird-die-prozessabluft-abgeleitet-seitlich-aus-dem-gebaeude,Seitlich aus dem Gebäude,Lateralmente dall'edificio
wie-wird-die-prozessabluft-abgeleitet-ueber-dach,Über Dach,Dal tetto
winkel-45-grad-ja,Ja,sì
winkel-45-grad-nein,Nein,no
wird-abluft-abgeleitet-ja,Ja,sì
wird-abluft-abgeleitet-nein,Nein,no
wird-boden-oder-untergrundmaterial-abgefuehrt-ja,Ja,sì
wird-boden-oder-untergrundmaterial-abgefuehrt-nein,Nein,no
wird-boden-oder-untergrundmaterial-zugefuehrt-ja,Ja,sì
wird-boden-oder-untergrundmaterial-zugefuehrt-nein,Nein,no
wird-eine-bestehende-anlage-ersetzt-ja,Ja,sì
wird-eine-bestehende-anlage-ersetzt-nein,Nein,no
wird-ein-neues-guellelager-erstellt-ja,Ja,sì
wird-ein-neues-guellelager-erstellt-nein,Nein,no
wird-ein-neues-mistlager-erstellt-ja,Ja,sì
wird-ein-neues-mistlager-erstellt-nein,Nein,no
wird-material-vor-ort-aufbereitet-ja,Ja,sì
wird-material-vor-ort-aufbereitet-nein,Nein,no
wohnhaus-bestandteil-landwirtschaftliches-gewerbe-ja,Ja,sì
wohnhaus-bestandteil-landwirtschaftliches-gewerbe-nein,Nein,no
wohnhaus-bewohnt-durch-2-eigentuemer,Eigentümer,Proprietaria/o
wohnhaus-bewohnt-durch-2-paechter,Pächter,Persona affittuaria
wohnnutzung-ja,Ja,sì
wohnnutzung-nein,Nein,no
zusatzbewilligung-kantonsstrassen-belasteter-standort-ja,Zusatzbewilligung Kantonsstrassen belasteter Standort (Art. 52 Abs. 2 KRVO),Autorizzazione supplementare strade cantonali sito contaminato (art. 52 cpv. 2 OPTC)
zusatzbewilligung-kantonsstrassen-ja,Zusatzbewilligung Kantonsstrassen (Art. 52 Abs. 2 KRVO),Autorizzazione supplementare strade cantonali (art. 52 cpv. 2 OPTC)
zusatzbewilligung-naturgefahren-ja,Vorprüfungsentscheid der Gebäudeversicherung Graubünden (Art. 42 Abs. 3 KRVO),Decisione dell'Assicurazione fabbricati dei Grigioni relativa all'esame preliminare (art. 42 cpv. 3 OPTC)
zweck-der-bohrung-baugrunduntersuchung,Baugrunduntersuchung,Ispezione del terreno di fondazione
zweck-der-bohrung-baugrundverfestigung,"Baugrundverfestigung (Pfähle, Jetting)","Consolidamento del terreno (pali, iniezione)"
zweck-der-bohrung-baute,Baute / Anlage in S2/S3,Edificio / impianto in S2/S3
zweck-der-bohrung-einbauten,Einbauten unter dem Grundwasserspiegel,Costruzioni sotto il livello della falda freatica
zweck-der-bohrung-grundwasserabsenkung,Grundwasserabsenkung (temporär),Abbassamento della falda freatica (temporaneo)
zweck-der-bohrung-grundwassernutzung-brauchwasser,"Grundwassernutzung Brauchwasser, Landwirtschaft, Industrie, Gewerbe","Sfruttamento delle acque sotterranee per uso come acqua non potabile, per agricoltura, industria o artigianato"
zweck-der-bohrung-grundwassernutzung-trinkwasser,Grundwassernutzung Trinkwasser,Sfruttamento delle acque sotterranee per l'acqua potabile
zweck-der-bohrung-grundwassersanierung,Grundwassersanierung,Risanamento della falda freatica
zweck-der-bohrung-grundwasserueberwachung,Grundwasserüberwachung,Monitoraggio della falda freatica
zweck-der-bohrung-untersuchung-von-belasteten-standorten,Untersuchung von belasteten Standorten,Indagine su siti inquinati
zweck-der-bohrung-weitere,Weitere,Altri
zweck-der-strom-waermeerzeugung-eigenbedarf-prozesswaerme,"Eigenbedarf, Einspeisung / Prozesswärme","Fabbisogno proprio, immissione in rete / calore di processo"
zweck-der-strom-waermeerzeugung-eigenbedarf-raumheizung,"Eigenbedarf, Einspeisung / Raumheizung","Fabbisogno proprio, immissione in rete / riscaldamento di locali"
zweck-der-strom-waermeerzeugung-einspeisung,Einspeisung / Swissgrid-Nutzung,Immissione in rete / utilizzazione Swissgrid
zweck-der-strom-waermeerzeugung-nur-notstrom,Nur Notstrom / keine Wärmenutzung,Solo elettricità d'emergenza / nessun recupero del calore
zweck-der-strom-waermeerzeugung-stromerzeugung,"Stromerzeugung, keine Netzerschliessung","Produzione di energia elettrica, nessun collegamento alla rete"
zweck-der-waermeerzeugung-feuerungsbetrieb-dampferzeugung,Dampferzeugung,Produzione di vapore
zweck-der-waermeerzeugung-feuerungsbetrieb-raumheizung,Raumheizung,Riscaldamento di un locale
zweck-der-waermeerzeugung-feuerungsbetrieb-warmwasser,Erzeugung von Warm- oder Heisswasser,Produzione di acqua calda o surriscaldata
zweck-der-wasserentnahme-andere,Andere,Altro
zweck-der-wasserentnahme-beschneiungsanlagen,Beschneiungsanlagen,Impianti d'innevamento
zweck-der-wasserentnahme-kieswerkbetrieb,Kieswerkbetrieb,Gestione di una cava di ghiaia
zweck-der-wasserentnahme-landwirtschaftliche-bewaesserung,Landwirtschaftliche Bewässerung,Irrigazione agricola
zweck-der-wasserentnahme-wasserkraftnutzung,Wasserkraftnutzung,Sfruttamento della forza idrica
zweitwohnungsgesetz-ja,Ja,sì
zweitwohnungsgesetz-nein,Nein,no
zwg-erstwohnung,"Erstwohnung (Art. 7, Abs. 2, Bst. a ZWG)",Abitazione primaria (art. 7 cpv. 2 lett. a LASec)
zwg-keine,"Keine Beschränkung (Art. 8, 9 und 10 ZWG)","Senza limitazione d'uso (art. 8, 9 e 10 LASec)"
zwg-touristisch-a,"Touristisch bewirtschaftete Wohnung (Art. 7, Abs. 2, Bst. a ZWG)",Abitazione sfruttata a scopi turistici (art. 7 cpv. 2 lett. a LASec)
zwg-touristisch-b,"Touristisch bewirtschaftete Wohnung (Art. 7, Abs. 2, Bst. b ZWG)",Abitazione sfruttata a scopi turistici (art. 7 cpv. 2 lett. b LASec)
zwischendecken-anderes,Anderes,Altro
zwischendecken-holzbau,Holzbau,Costruzione in legno
zwischendecken-mauerwerk,Mauerwerk/Beton,Muratura/calcestruzzo
zwischenraumueberwachung-ueberdruck,Überdruck,Sovrapressione
zwischenraumueberwachung-unterdruck,Unterdruck (Vakuum),Depressione (vuoto)
is-paper-no,Nein,no
is-paper-yes,Ja,sì
juristische-person-gesuchstellerin-ja,Ja,sì
juristische-person-gesuchstellerin-nein,Nein,no
projektaenderung-ja,Ja,sì
projektaenderung-nein,Nein,no
weitere-personen-abweichender-rechnungsempfaenger,Abweichender Rechnungsempfänger,Altra/o destinataria/o della fattura
weitere-personen-grundeigentumerin,Grundeigentümer/in,Persona proprietaria del fondo
weitere-personen-projektverfasserin,Projektverfasser/in,Progettista
weitere-personen-rechnungsempfaenger,Abweichende(r) Rechnungsempfänger/in,Altra/o destinataria/o della fattura
oeffentliche-auflage-ja,Baugesuch inkl. Dokumente in eBau publizieren (während der Publikationsfrist von Gemeinde- und Kantonsamtsblatt),Pubblica in eBau la domanda di costruzione incl. documenti (durante il termine di pubblicazione del Foglio ufficiale comunale e cantonale)
